"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sensor",,,,"User:","root"
"Cmdline:","dstat -t --cpu --mem --fs -d --disk-tps -n --tcp --socket -y -p -N eth0 --output 2022-08-29-08-43-00-log.csv 1 600",,,,"Date:","29 Aug 2022 08:43:00 CEST"

"system","total cpu usage",,,,,,"memory usage",,,,"filesystem",,"dsk/total",,"dsk/total",,"net/eth0",,"tcp sockets",,,,,"sockets",,,,,"system",,"procs",,
29-08 08:45:50,59.221,34.805,5.974,0.0,0.0,0.0,145018880.0,21168128.0,378376192.0,3469701120.0,2144.0,17498.0,4718592.0,0.0,36.0,0.0,396.0,4361.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,14063.0,79469.0,4.0,0.0,5.0
29-08 08:45:51,61.869,32.323,5.808,0.0,0.0,0.0,144695296.0,21176320.0,380473344.0,3467919360.0,2144.0,17494.0,4194304.0,40960.0,32.0,4.0,588.0,7454.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,13763.0,50614.0,8.0,0.0,13.0
29-08 08:45:52,54.496,36.785,8.719,0.0,0.0,0.0,144859136.0,21176320.0,382832640.0,3465396224.0,2144.0,17494.0,4718592.0,0.0,36.0,0.0,1248.0,16674.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28228.0,108204.0,4.0,0.0,5.0
29-08 08:45:53,53.591,36.464,9.945,0.0,0.0,0.0,145149952.0,21176320.0,385064960.0,3462873088.0,2144.0,17494.0,4456448.0,0.0,34.0,0.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,31975.0,111517.0,8.0,0.0,5.0
29-08 08:45:54,52.688,38.978,8.333,0.0,0.0,0.0,145129472.0,21176320.0,387424256.0,3460534272.0,2144.0,17444.0,4718592.0,0.0,36.0,0.0,792.0,12609.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,24504.0,94585.0,10.0,0.0,5.0
29-08 08:45:55,60.111,33.795,6.094,0.0,0.0,0.0,145272832.0,21176320.0,389652480.0,3458162688.0,2144.0,17444.0,4456448.0,0.0,34.0,0.0,522.0,4361.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,13854.0,79036.0,5.0,0.0,6.0
29-08 08:45:56,58.808,34.959,6.233,0.0,0.0,0.0,145096704.0,21184512.0,392011776.0,3455971328.0,2176.0,17439.0,4456448.0,40960.0,34.0,4.0,396.0,5392.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,13878.0,79125.0,4.0,0.0,5.0
29-08 08:45:57,58.108,35.135,6.486,0.0,0.0,0.270,145584128.0,21184512.0,394240000.0,3453255680.0,2176.0,17441.0,4718592.0,0.0,36.0,0.0,654.0,5458.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,13830.0,78919.0,10.0,0.0,3.0
29-08 08:45:58,50.400,39.733,9.867,0.0,0.0,0.0,145133568.0,21184512.0,396603392.0,3451342848.0,2144.0,17448.0,4456448.0,0.0,34.0,0.0,1188.0,16733.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28183.0,107870.0,7.0,0.0,7.0
29-08 08:45:59,53.552,38.798,7.650,0.0,0.0,0.0,145391616.0,21184512.0,398700544.0,3448987648.0,2144.0,17445.0,4456448.0,0.0,34.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,20561.0,89982.0,10.0,0.0,5.0
29-08 08:46:00,42.051,42.821,12.821,2.308,0.0,0.0,145174528.0,21184512.0,400084992.0,3447820288.0,2144.0,17445.0,2097152.0,26320896.0,14.0,58.0,990.0,16733.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,23631.0,92184.0,9.0,1.0,6.0
29-08 08:46:01,51.053,38.158,4.737,4.474,0.0,1.579,145121280.0,21188608.0,400351232.0,3447603200.0,2208.0,17437.0,1048576.0,26476544.0,4.0,62.0,1248.0,16799.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,19185.0,87007.0,4.0,2.0,13.0
29-08 08:46:02,50.653,38.120,8.094,2.611,0.0,0.522,143876096.0,21192704.0,401850368.0,3447345152.0,2176.0,17437.0,2883584.0,14770176.0,22.0,32.0,792.0,10613.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,19938.0,90854.0,11.0,0.0,5.0
29-08 08:46:03,56.589,37.726,5.685,0.0,0.0,0.0,144277504.0,21192704.0,404078592.0,3444715520.0,2176.0,17446.0,4456448.0,0.0,34.0,0.0,842.0,6918.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,14815.0,81121.0,5.0,0.0,8.0
29-08 08:46:04,53.186,40.931,5.882,0.0,0.0,0.0,144228352.0,21192704.0,406315008.0,3442528256.0,2176.0,17444.0,4456448.0,0.0,34.0,0.0,396.0,4361.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,13903.0,79181.0,5.0,0.0,5.0
29-08 08:46:05,44.703,42.119,12.403,0.775,0.0,0.0,144388096.0,21192704.0,407703552.0,3440979968.0,2144.0,17444.0,2359296.0,11534336.0,18.0,22.0,912.0,10547.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,20442.0,94847.0,7.0,1.0,5.0
29-08 08:46:06,40.443,37.396,17.729,2.770,0.0,1.662,144478208.0,21196800.0,408096768.0,3440492544.0,2144.0,17444.0,1310720.0,49594368.0,6.0,96.0,1541.0,19103.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,30845.0,107362.0,7.0,2.0,6.0
29-08 08:46:07,47.355,42.569,8.564,1.008,0.0,0.504,144297984.0,21200896.0,410120192.0,3438645248.0,2144.0,17444.0,4194304.0,6144000.0,32.0,16.0,1242.0,20249.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,25481.0,99993.0,9.0,0.0,5.0
29-08 08:46:08,57.576,36.915,5.510,0.0,0.0,0.0,144515072.0,21200896.0,412483584.0,3436064768.0,2112.0,17451.0,4456448.0,0.0,34.0,0.0,757.0,7132.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,14072.0,78548.0,6.0,0.0,10.0
29-08 08:46:09,57.895,35.734,6.371,0.0,0.0,0.0,144740352.0,21200896.0,414806016.0,3433517056.0,2112.0,17451.0,4718592.0,0.0,36.0,0.0,456.0,4361.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,13985.0,79256.0,10.0,0.0,5.0
29-08 08:46:10,60.753,32.796,6.452,0.0,0.0,0.0,145371136.0,21200896.0,416940032.0,3430752256.0,2112.0,17451.0,4456448.0,0.0,34.0,0.0,396.0,4361.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,13986.0,79266.0,9.0,0.0,5.0
29-08 08:46:11,63.868,32.316,3.817,0.0,0.0,0.0,144941056.0,21209088.0,419168256.0,3428945920.0,2112.0,17447.0,4456448.0,40960.0,34.0,4.0,588.0,6423.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,11371.0,58239.0,5.0,0.0,13.0
29-08 08:46:12,58.108,35.676,6.216,0.0,0.0,0.0,145289216.0,21209088.0,421527552.0,3426238464.0,2112.0,17447.0,4456448.0,0.0,34.0,0.0,396.0,4361.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,13885.0,78690.0,10.0,0.0,5.0
29-08 08:46:13,62.778,30.833,6.389,0.0,0.0,0.0,145518592.0,21209088.0,423759872.0,3423776768.0,2112.0,17447.0,4718592.0,0.0,36.0,0.0,522.0,6423.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,14016.0,79335.0,7.0,0.0,5.0
29-08 08:46:14,59.504,34.435,6.061,0.0,0.0,0.0,145428480.0,21209088.0,426119168.0,3421507584.0,2112.0,17447.0,4456448.0,0.0,34.0,0.0,462.0,4361.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,13836.0,78373.0,10.0,0.0,5.0
29-08 08:46:15,58.564,34.807,6.630,0.0,0.0,0.0,145588224.0,21209088.0,428441600.0,3419025408.0,2112.0,17447.0,4718592.0,0.0,36.0,0.0,625.0,4427.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,13852.0,78576.0,10.0,0.0,0.0
29-08 08:46:16,57.105,37.265,5.630,0.0,0.0,0.0,146034688.0,21217280.0,430575616.0,3416436736.0,2112.0,17447.0,4456448.0,40960.0,34.0,4.0,1146.0,14761.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,13535.0,75043.0,9.0,0.0,9.0
29-08 08:46:17,58.947,35.526,5.526,0.0,0.0,0.0,146509824.0,21217280.0,432807936.0,3413729280.0,2144.0,17447.0,4456448.0,0.0,34.0,0.0,1498.0,21197.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,13506.0,74310.0,7.0,0.0,9.0
29-08 08:46:18,60.982,35.401,3.618,0.0,0.0,0.0,145862656.0,21217280.0,435167232.0,3412017152.0,2144.0,17456.0,4718592.0,0.0,36.0,0.0,5996.0,19513.0,9.0,12.0,0.0,1.0,0.0,180.0,18.0,12.0,0.0,0.0,20385.0,82187.0,8.0,0.0,10.0
29-08 08:46:19,54.447,36.388,9.164,0.0,0.0,0.0,145547264.0,21217280.0,437264384.0,3410235392.0,2112.0,17450.0,3932160.0,0.0,30.0,0.0,2292.0,21462.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,39856.0,118889.0,5.0,0.0,6.0
29-08 08:46:20,51.872,38.503,9.626,0.0,0.0,0.0,145895424.0,21217280.0,439496704.0,3407654912.0,2112.0,17450.0,4456448.0,0.0,34.0,0.0,1122.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,24624.0,99990.0,9.0,0.0,5.0
29-08 08:46:21,55.789,36.316,7.895,0.0,0.0,0.0,145981440.0,21225472.0,441724928.0,3405332480.0,2144.0,17455.0,4456448.0,40960.0,34.0,4.0,1404.0,19982.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,29234.0,108741.0,9.0,0.0,17.0
29-08 08:46:22,44.474,30.458,25.067,0.0,0.0,0.0,146079744.0,21225472.0,443957248.0,3403001856.0,2144.0,17453.0,4718592.0,0.0,36.0,0.0,1188.0,19826.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,36743.0,119175.0,4.0,0.0,5.0
29-08 08:46:23,44.628,33.058,22.314,0.0,0.0,0.0,145866752.0,21225472.0,446226432.0,3400945664.0,2112.0,17451.0,4456448.0,0.0,34.0,0.0,1502.0,19356.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,27778.0,107911.0,3.0,0.0,8.0
29-08 08:46:24,54.377,36.870,8.753,0.0,0.0,0.0,145874944.0,21225472.0,448548864.0,3398615040.0,2144.0,17451.0,4456448.0,0.0,34.0,0.0,1188.0,19826.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,29990.0,109335.0,4.0,0.0,5.0
29-08 08:46:25,54.133,36.533,9.333,0.0,0.0,0.0,145604608.0,21225472.0,450908160.0,3396526080.0,2144.0,17451.0,4718592.0,0.0,36.0,0.0,1272.0,18885.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,25037.0,90693.0,3.0,0.0,9.0
29-08 08:46:26,57.029,35.809,7.162,0.0,0.0,0.0,146038784.0,21233664.0,453042176.0,3393949696.0,2144.0,17451.0,4456448.0,40960.0,34.0,4.0,1091.0,12875.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,18928.0,88393.0,10.0,0.0,5.0
29-08 08:46:27,58.995,34.921,6.085,0.0,0.0,0.0,146145280.0,21233664.0,455184384.0,3391700992.0,2144.0,17451.0,4456448.0,0.0,34.0,0.0,456.0,4361.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,14012.0,79849.0,6.0,0.0,5.0
29-08 08:46:28,56.283,37.435,6.283,0.0,0.0,0.0,145973248.0,21233664.0,457732096.0,3389325312.0,2144.0,17451.0,4718592.0,0.0,36.0,0.0,625.0,6524.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,14061.0,80136.0,9.0,0.0,0.0
29-08 08:46:29,61.497,32.620,5.615,0.0,0.0,0.267,146427904.0,21233664.0,459866112.0,3386736640.0,2144.0,17455.0,4456448.0,0.0,34.0,0.0,456.0,4361.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,13588.0,77415.0,5.0,0.0,10.0
29-08 08:46:30,55.135,35.946,8.649,0.270,0.0,0.0,145940480.0,21233664.0,461869056.0,3385221120.0,2144.0,17452.0,3407872.0,13680640.0,26.0,30.0,528.0,6423.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,15755.0,82450.0,7.0,1.0,5.0
29-08 08:46:31,46.631,40.701,11.321,1.348,0.0,0.0,146472960.0,21237760.0,462135296.0,3384418304.0,2176.0,17448.0,524288.0,8454144.0,2.0,18.0,1483.0,18861.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,16226.0,88390.0,7.0,2.0,13.0
29-08 08:46:32,44.072,39.433,14.433,1.031,0.0,1.031,146358272.0,21241856.0,463409152.0,3383255040.0,2144.0,17448.0,3145728.0,11632640.0,22.0,28.0,1122.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,24175.0,98342.0,5.0,0.0,5.0
29-08 08:46:33,56.233,37.135,6.366,0.0,0.0,0.265,146415616.0,21241856.0,465543168.0,3381063680.0,2144.0,17448.0,4456448.0,0.0,34.0,0.0,1248.0,20857.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,14818.0,76179.0,4.0,0.0,5.0
29-08 08:46:34,54.974,38.743,5.497,0.0,0.0,0.785,145928192.0,21241856.0,468094976.0,3378999296.0,2080.0,17444.0,4456448.0,0.0,34.0,0.0,1122.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,14517.0,85436.0,3.0,0.0,5.0
29-08 08:46:35,55.412,38.660,5.155,0.773,0.0,0.0,146083840.0,21241856.0,470134784.0,3376803840.0,2048.0,17444.0,3932160.0,10485760.0,30.0,20.0,1332.0,18927.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,13655.0,82033.0,3.0,1.0,9.0
29-08 08:46:36,39.612,38.504,15.789,4.986,0.0,1.108,146022400.0,21241856.0,470921216.0,3376078848.0,2016.0,17444.0,1572864.0,49283072.0,6.0,94.0,1122.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,28412.0,105188.0,7.0,1.0,5.0
29-08 08:46:37,38.873,29.859,16.338,13.803,0.0,1.127,146362368.0,21250048.0,471056384.0,3375595520.0,1952.0,17444.0,1048576.0,31866880.0,6.0,66.0,1248.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,32340.0,117917.0,5.0,0.0,5.0
29-08 08:46:38,57.254,31.088,11.399,0.0,0.0,0.259,146198528.0,21250048.0,473378816.0,3373436928.0,1920.0,17444.0,4456448.0,0.0,34.0,0.0,1278.0,18951.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,32564.0,118467.0,3.0,0.0,9.0
29-08 08:46:39,56.203,33.165,10.380,0.0,0.0,0.253,146042880.0,21250048.0,475832320.0,3371139072.0,1824.0,17447.0,4718592.0,0.0,36.0,0.0,1314.0,20857.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,30440.0,115573.0,5.0,0.0,10.0
29-08 08:46:40,60.100,32.918,6.733,0.0,0.0,0.249,145989632.0,21250048.0,477933568.0,3369091072.0,2144.0,17443.0,4194304.0,0.0,32.0,0.0,3389.0,21136.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,25627.0,100812.0,4.0,0.0,27.0
29-08 08:46:41,60.660,35.279,3.553,0.0,0.0,0.508,145928192.0,21258240.0,480153600.0,3366924288.0,2176.0,17440.0,4456448.0,40960.0,34.0,4.0,918.0,10613.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,15329.0,83113.0,10.0,0.0,13.0
29-08 08:46:42,53.924,40.253,5.823,0.0,0.0,0.0,145580032.0,21258240.0,482299904.0,3365126144.0,2176.0,17440.0,4456448.0,0.0,34.0,0.0,924.0,12609.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,13879.0,75356.0,10.0,0.0,2.0
29-08 08:46:43,52.369,42.145,5.486,0.0,0.0,0.0,145375232.0,21258240.0,484622336.0,3363008512.0,2176.0,17450.0,4456448.0,0.0,36.0,0.0,836.0,4964.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,14645.0,79780.0,10.0,0.0,8.0
29-08 08:46:44,56.098,34.688,9.214,0.0,0.0,0.0,145682432.0,21258240.0,486756352.0,3360567296.0,2176.0,17448.0,4456448.0,0.0,34.0,0.0,1278.0,17854.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,30941.0,106876.0,7.0,0.0,13.0
29-08 08:46:45,52.646,39.153,8.201,0.0,0.0,0.0,146350080.0,21258240.0,488894464.0,3357761536.0,2144.0,17448.0,4456448.0,0.0,34.0,0.0,1338.0,19916.0,9.0,10.0,0.0,3.0,0.0,178.0,16.0,12.0,0.0,0.0,28540.0,107583.0,7.0,0.0,9.0
29-08 08:46:46,51.862,39.362,8.777,0.0,0.0,0.0,145993728.0,21266432.0,491339776.0,3355664384.0,2144.0,17448.0,4718592.0,40960.0,36.0,4.0,1355.0,20515.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,28538.0,107850.0,9.0,0.0,5.0
29-08 08:46:47,51.064,40.691,8.245,0.0,0.0,0.0,146313216.0,21266432.0,493576192.0,3353108480.0,2144.0,17448.0,4456448.0,0.0,34.0,0.0,1314.0,19403.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,28266.0,106964.0,9.0,0.0,5.0
29-08 08:46:48,51.596,39.362,8.777,0.0,0.0,0.266,146821120.0,21266432.0,495808512.0,3350368256.0,2144.0,17448.0,4456448.0,0.0,34.0,0.0,1219.0,18896.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,27829.0,105329.0,7.0,0.0,5.0
29-08 08:46:49,48.718,42.051,9.231,0.0,0.0,0.0,146755584.0,21266432.0,498036736.0,3348205568.0,2144.0,17456.0,4456448.0,0.0,34.0,0.0,1182.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,27998.0,106818.0,7.0,0.0,10.0
29-08 08:46:50,48.429,42.147,9.424,0.0,0.0,0.0,146628608.0,21266432.0,500269056.0,3346100224.0,2112.0,17456.0,4456448.0,0.0,34.0,0.0,1122.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,28299.0,107809.0,10.0,0.0,5.0
29-08 08:46:51,52.764,40.955,6.281,0.0,0.0,0.0,147156992.0,21270528.0,502312960.0,3343523840.0,2144.0,17452.0,4276224.0,49152.0,38.0,4.0,918.0,10745.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,22374.0,90579.0,8.0,0.0,13.0
29-08 08:46:52,50.933,40.533,8.533,0.0,0.0,0.0,147533824.0,21274624.0,504770560.0,3340685312.0,2144.0,17452.0,4718592.0,0.0,36.0,0.0,1188.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,28040.0,105957.0,8.0,0.0,5.0
29-08 08:46:53,55.108,37.634,7.258,0.0,0.0,0.0,147386368.0,21274624.0,506998784.0,3338604544.0,2144.0,17452.0,4456448.0,0.0,34.0,0.0,1248.0,20857.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,20416.0,86434.0,10.0,0.0,5.0
29-08 08:46:54,55.614,38.903,5.483,0.0,0.0,0.0,147496960.0,21274624.0,509227008.0,3336265728.0,2144.0,17452.0,4456448.0,0.0,34.0,0.0,1122.0,17764.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,14132.0,75366.0,10.0,0.0,5.0
29-08 08:46:55,60.0,34.474,5.526,0.0,0.0,0.0,147533824.0,21274624.0,511332352.0,3334123520.0,2144.0,17452.0,4390912.0,0.0,40.0,0.0,1314.0,20024.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,14079.0,74497.0,10.0,0.0,5.0
29-08 08:46:56,58.424,35.598,5.978,0.0,0.0,0.0,147177472.0,21278720.0,513781760.0,3332026368.0,2144.0,17452.0,4718592.0,40960.0,36.0,4.0,1122.0,20249.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,14006.0,74786.0,10.0,0.0,5.0
29-08 08:46:57,59.517,35.121,5.362,0.0,0.0,0.0,147279872.0,21282816.0,516014080.0,3329687552.0,2144.0,17452.0,4390912.0,8192.0,34.0,0.0,1314.0,19403.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,14314.0,76358.0,9.0,0.0,5.0
29-08 08:46:58,57.778,36.944,5.0,0.278,0.0,0.0,147607552.0,21282816.0,518377472.0,3326996480.0,2144.0,17454.0,1228800.0,0.0,74.0,0.0,4158.0,28388.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,15187.0,84199.0,10.0,0.0,4.0
29-08 08:46:59,57.219,37.701,5.080,0.0,0.0,0.0,147079168.0,21282816.0,520294400.0,3325607936.0,2144.0,17458.0,0.0,0.0,0.0,0.0,1153.0,16562.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,12827.0,67722.0,10.0,0.0,6.0
29-08 08:47:00,59.103,36.939,3.958,0.0,0.0,0.0,147206144.0,21282816.0,522747904.0,3323027456.0,2144.0,17455.0,0.0,0.0,0.0,0.0,672.0,8485.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,13490.0,85643.0,6.0,0.0,5.0
29-08 08:47:01,62.069,36.074,1.857,0.0,0.0,0.0,147472384.0,21286912.0,524746752.0,3320758272.0,2144.0,17452.0,0.0,262144.0,0.0,14.0,456.0,4361.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,13487.0,89760.0,5.0,0.0,13.0
29-08 08:47:02,64.722,31.389,3.889,0.0,0.0,0.0,147423232.0,21291008.0,527077376.0,3318472704.0,2144.0,17452.0,0.0,8192.0,0.0,0.0,565.0,4427.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,13387.0,89470.0,5.0,0.0,5.0
29-08 08:47:03,58.491,39.084,2.426,0.0,0.0,0.0,147767296.0,21295104.0,518877184.0,3326324736.0,2144.0,17455.0,4481024.0,0.0,44.0,0.0,842.0,5039.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,13478.0,89577.0,9.0,0.0,5.0
29-08 08:47:04,55.759,40.314,3.927,0.0,0.0,0.0,147988480.0,21295104.0,521146368.0,3323834368.0,2144.0,17455.0,3129344.0,0.0,24.0,0.0,792.0,7184.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,13616.0,88699.0,10.0,0.0,8.0
29-08 08:47:05,61.095,32.277,6.628,0.0,0.0,0.0,147685376.0,21295104.0,523505664.0,3321778176.0,2144.0,17455.0,0.0,0.0,0.0,0.0,720.0,8485.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,14223.0,79440.0,4.0,0.0,5.0
29-08 08:47:06,55.208,37.500,6.250,0.0,0.0,1.042,147746816.0,21299200.0,525602816.0,3319615488.0,2144.0,17456.0,0.0,42024960.0,0.0,100.0,1289.0,14937.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,14418.0,76924.0,5.0,1.0,5.0
29-08 08:47:07,40.227,37.110,1.700,20.113,0.0,0.850,147955712.0,21303296.0,525680640.0,3319324672.0,2144.0,17455.0,0.0,20185088.0,0.0,44.0,1182.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,27519.0,104121.0,10.0,0.0,1.0
29-08 08:47:08,54.737,38.947,6.316,0.0,0.0,0.0,147329024.0,21303296.0,527835136.0,3317796864.0,2144.0,17455.0,0.0,0.0,0.0,0.0,1448.0,20035.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,19438.0,91949.0,5.0,0.0,5.0
29-08 08:47:09,52.880,41.623,5.497,0.0,0.0,0.0,147296256.0,21303296.0,529932288.0,3315732480.0,2144.0,17460.0,0.0,0.0,0.0,0.0,1116.0,15702.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,14779.0,82728.0,6.0,0.0,10.0
29-08 08:47:10,58.245,37.766,3.989,0.0,0.0,0.0,148160512.0,21303296.0,521805824.0,3322994688.0,2144.0,17460.0,0.0,0.0,0.0,0.0,726.0,8699.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,13691.0,87893.0,6.0,0.0,5.0
29-08 08:47:11,62.308,31.795,5.641,0.0,0.0,0.256,148049920.0,21303296.0,524038144.0,3320872960.0,2176.0,17456.0,0.0,0.0,0.0,0.0,1116.0,16601.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,22320.0,70137.0,7.0,0.0,9.0
29-08 08:47:12,48.947,39.211,11.842,0.0,0.0,0.0,147746816.0,21311488.0,526397440.0,3318808576.0,2176.0,17456.0,0.0,106496.0,0.0,4.0,1122.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,43508.0,126485.0,6.0,0.0,4.0
29-08 08:47:13,51.467,36.267,12.267,0.0,0.0,0.0,147939328.0,21311488.0,528629760.0,3316383744.0,2176.0,17456.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,42905.0,125330.0,9.0,0.0,5.0
29-08 08:47:14,45.526,42.368,12.105,0.0,0.0,0.0,147652608.0,21311488.0,530112512.0,3315187712.0,2144.0,17456.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,56944.0,141060.0,5.0,0.0,5.0
29-08 08:47:15,56.150,36.631,7.219,0.0,0.0,0.0,147689472.0,21311488.0,521818112.0,3323445248.0,2176.0,17456.0,0.0,0.0,0.0,0.0,984.0,12823.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,20394.0,86624.0,10.0,0.0,5.0
