"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sensor",,,,"User:","root"
"Cmdline:","dstat -t --cpu --mem --fs -d --disk-tps -n --tcp --socket -y -p -N eth0 --output 2022-08-23-09-05-12-log.csv 1 360",,,,"Date:","23 Aug 2022 09:05:12 CEST"

"system","total cpu usage",,,,,,"memory usage",,,,"filesystem",,"dsk/total",,"dsk/total",,"net/eth0",,"tcp sockets",,,,,"sockets",,,,,"system",,"procs",,
23-08 09:08:03,0.872,21.221,77.907,0.0,0.0,0.0,137838592.0,21123072.0,263077888.0,3592224768.0,2240.0,17113.0,0.0,0.0,0.0,0.0,1182.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43599.0,126847.0,4.0,0.0,5.0
23-08 09:08:04,9.009,18.018,72.973,0.0,0.0,0.0,138403840.0,21123072.0,263077888.0,3591659520.0,2240.0,17109.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43395.0,123604.0,4.0,0.0,13.0
23-08 09:08:05,0.870,21.739,77.391,0.0,0.0,0.0,138215424.0,21131264.0,263077888.0,3591839744.0,2208.0,17109.0,0.0,65536.0,0.0,4.0,1338.0,20947.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43170.0,126876.0,5.0,0.0,9.0
23-08 09:08:06,7.077,18.769,74.154,0.0,0.0,0.0,138616832.0,21131264.0,263086080.0,3591430144.0,2240.0,17106.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,44580.0,128275.0,5.0,0.0,7.0
23-08 09:08:07,1.338,16.388,82.274,0.0,0.0,0.0,138506240.0,21131264.0,263086080.0,3591540736.0,2240.0,17106.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,56940.0,141401.0,1.0,0.0,5.0
23-08 09:08:08,2.994,23.653,73.353,0.0,0.0,0.0,138764288.0,21131264.0,263086080.0,3591282688.0,2240.0,17106.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,57555.0,142160.0,1.0,0.0,5.0
23-08 09:08:09,0.920,25.767,73.313,0.0,0.0,0.0,138502144.0,21131264.0,263090176.0,3591540736.0,2240.0,17106.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,56834.0,140367.0,2.0,0.0,5.0
23-08 09:08:10,2.167,21.981,75.851,0.0,0.0,0.0,138461184.0,21139456.0,263090176.0,3591573504.0,2240.0,17106.0,0.0,24576.0,0.0,4.0,1348.0,21041.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,57475.0,141977.0,3.0,0.0,5.0
23-08 09:08:11,1.511,25.378,72.810,0.0,0.0,0.302,138493952.0,21139456.0,263090176.0,3591540736.0,2240.0,17114.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,57278.0,141512.0,2.0,0.0,10.0
23-08 09:08:12,1.515,19.394,78.788,0.0,0.0,0.303,138207232.0,21139456.0,263094272.0,3591823360.0,2240.0,17111.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,46406.0,129580.0,2.0,0.0,5.0
23-08 09:08:13,0.619,16.409,82.972,0.0,0.0,0.0,138498048.0,21139456.0,263094272.0,3591532544.0,2240.0,17111.0,0.0,0.0,0.0,0.0,1434.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43120.0,126950.0,4.0,0.0,5.0
23-08 09:08:14,7.558,21.802,70.640,0.0,0.0,0.0,138727424.0,21139456.0,263094272.0,3591303168.0,2240.0,17108.0,0.0,0.0,0.0,0.0,1188.0,16865.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,42835.0,123993.0,4.0,0.0,13.0
23-08 09:08:15,1.190,19.048,79.464,0.0,0.0,0.298,138616832.0,21147648.0,263098368.0,3591401472.0,2240.0,17108.0,0.0,24576.0,0.0,4.0,1380.0,20857.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43863.0,127806.0,4.0,0.0,5.0
23-08 09:08:16,2.053,19.062,78.592,0.0,0.0,0.293,138706944.0,21147648.0,263102464.0,3591307264.0,2240.0,17108.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43907.0,127921.0,2.0,0.0,5.0
23-08 09:08:17,2.388,18.806,78.806,0.0,0.0,0.0,135979008.0,21147648.0,263102464.0,3594035200.0,2208.0,17089.0,0.0,0.0,0.0,0.0,1182.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43553.0,126963.0,3.0,0.0,5.0
23-08 09:08:18,5.588,22.059,72.353,0.0,0.0,0.0,138698752.0,21147648.0,263110656.0,3591307264.0,2240.0,17106.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43869.0,127876.0,5.0,0.0,7.0
23-08 09:08:19,2.632,21.053,76.316,0.0,0.0,0.0,138731520.0,21147648.0,263110656.0,3591274496.0,2240.0,17111.0,0.0,0.0,0.0,0.0,1562.0,20364.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43891.0,127695.0,3.0,0.0,8.0
23-08 09:08:20,1.166,21.283,77.551,0.0,0.0,0.0,138723328.0,21155840.0,263110656.0,3591274496.0,2240.0,17109.0,0.0,24576.0,0.0,4.0,1487.0,21189.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43936.0,127942.0,3.0,0.0,5.0
23-08 09:08:21,0.855,24.217,74.929,0.0,0.0,0.0,138461184.0,21155840.0,263114752.0,3591532544.0,2240.0,17116.0,0.0,0.0,0.0,0.0,1514.0,18962.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43776.0,127673.0,4.0,0.0,10.0
23-08 09:08:22,0.952,18.095,80.952,0.0,0.0,0.0,138428416.0,21155840.0,263114752.0,3591565312.0,2240.0,17113.0,0.0,0.0,0.0,0.0,1188.0,19892.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,48936.0,132693.0,2.0,0.0,5.0
23-08 09:08:23,1.613,20.968,77.419,0.0,0.0,0.0,138588160.0,21155840.0,263114752.0,3591405568.0,2240.0,17113.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,57458.0,140755.0,2.0,0.0,5.0
23-08 09:08:24,9.646,18.328,72.026,0.0,0.0,0.0,138850304.0,21155840.0,263118848.0,3591139328.0,2272.0,17109.0,0.0,0.0,0.0,0.0,1056.0,18795.0,9.0,12.0,0.0,1.0,0.0,186.0,18.0,12.0,0.0,0.0,53646.0,133007.0,2.0,0.0,13.0
23-08 09:08:25,2.174,22.360,75.466,0.0,0.0,0.0,138706944.0,21164032.0,263118848.0,3591274496.0,2240.0,17109.0,0.0,24576.0,0.0,4.0,1602.0,19916.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58120.0,142414.0,6.0,0.0,9.0
23-08 09:08:26,2.500,21.250,76.250,0.0,0.0,0.0,138706944.0,21164032.0,263118848.0,3591274496.0,2240.0,17109.0,0.0,0.0,0.0,0.0,1338.0,19958.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58229.0,142687.0,1.0,0.0,9.0
23-08 09:08:27,3.797,19.937,76.266,0.0,0.0,0.0,138448896.0,21164032.0,263118848.0,3591532544.0,2240.0,17105.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,57820.0,141057.0,4.0,0.0,5.0
23-08 09:08:28,1.796,21.257,76.647,0.0,0.0,0.299,138403840.0,21164032.0,263122944.0,3591573504.0,2208.0,17105.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,59474.0,145774.0,1.0,0.0,5.0
23-08 09:08:29,7.205,20.749,71.758,0.0,0.0,0.288,138432512.0,21164032.0,263127040.0,3591540736.0,2144.0,17102.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,50069.0,136832.0,3.0,0.0,7.0
23-08 09:08:30,2.915,17.784,79.300,0.0,0.0,0.0,138502144.0,21172224.0,263127040.0,3591462912.0,2080.0,17102.0,0.0,24576.0,0.0,4.0,1254.0,20857.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,48067.0,134077.0,0.0,0.0,5.0
23-08 09:08:31,1.425,15.385,83.191,0.0,0.0,0.0,138588160.0,21172224.0,263131136.0,3591372800.0,2016.0,17107.0,0.0,49152.0,0.0,12.0,1272.0,18885.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,36477.0,122085.0,1.0,0.0,14.0
23-08 09:08:32,2.419,10.753,86.559,0.0,0.0,0.269,138338304.0,21172224.0,263131136.0,3591622656.0,1952.0,17107.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,17029.0,101570.0,1.0,0.0,6.0
23-08 09:08:33,1.111,14.444,84.444,0.0,0.0,0.0,138231808.0,21172224.0,263131136.0,3591729152.0,1920.0,17107.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,48192.0,139013.0,1.0,0.0,5.0
23-08 09:08:34,9.593,13.953,76.163,0.0,0.0,0.291,138391552.0,21172224.0,263135232.0,3591565312.0,1920.0,17102.0,0.0,0.0,0.0,0.0,1420.0,20056.0,9.0,12.0,0.0,1.0,0.0,186.0,18.0,12.0,0.0,0.0,46319.0,134061.0,3.0,0.0,35.0
23-08 09:08:35,2.711,14.458,82.229,0.301,0.0,0.301,138211328.0,21180416.0,263127040.0,3591745536.0,2240.0,17100.0,0.0,24576.0,0.0,4.0,3467.0,22037.0,9.0,12.0,0.0,2.0,0.0,185.0,18.0,12.0,0.0,0.0,45872.0,131397.0,1.0,0.0,9.0
23-08 09:08:36,1.796,22.156,76.048,0.0,0.0,0.0,138268672.0,21180416.0,263135232.0,3591680000.0,2240.0,17100.0,0.0,155648.0,0.0,12.0,1212.0,18885.0,9.0,12.0,0.0,2.0,0.0,185.0,18.0,12.0,0.0,0.0,56335.0,141581.0,4.0,0.0,4.0
23-08 09:08:37,2.795,23.292,73.913,0.0,0.0,0.0,138194944.0,21180416.0,263143424.0,3591745536.0,2240.0,17100.0,0.0,0.0,0.0,0.0,1182.0,19826.0,9.0,12.0,0.0,2.0,0.0,185.0,18.0,12.0,0.0,0.0,57279.0,140634.0,4.0,0.0,5.0
23-08 09:08:38,0.938,22.812,76.250,0.0,0.0,0.0,138194944.0,21180416.0,263143424.0,3591745536.0,2240.0,17100.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58017.0,142538.0,3.0,0.0,5.0
23-08 09:08:39,2.959,21.302,75.740,0.0,0.0,0.0,138055680.0,21180416.0,263147520.0,3591880704.0,2240.0,17109.0,0.0,0.0,0.0,0.0,1562.0,19332.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,44207.0,127074.0,3.0,0.0,8.0
23-08 09:08:40,6.925,25.762,67.313,0.0,0.0,0.0,138092544.0,21180416.0,263151616.0,3591839744.0,2240.0,17104.0,0.0,0.0,0.0,0.0,1481.0,20200.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43460.0,127153.0,2.0,0.0,7.0
23-08 09:08:41,2.616,21.512,75.872,0.0,0.0,0.0,138600448.0,21188608.0,263151616.0,3591323648.0,2240.0,17115.0,0.0,81920.0,0.0,6.0,1369.0,18986.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43525.0,127351.0,2.0,0.0,14.0
23-08 09:08:42,2.279,21.368,76.353,0.0,0.0,0.0,138600448.0,21188608.0,263151616.0,3591323648.0,2272.0,17112.0,0.0,0.0,0.0,0.0,1254.0,19892.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43570.0,127439.0,2.0,0.0,5.0
23-08 09:08:43,2.0,21.714,76.286,0.0,0.0,0.0,138596352.0,21188608.0,263155712.0,3591323648.0,2272.0,17112.0,0.0,0.0,0.0,0.0,1434.0,20857.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43443.0,127098.0,2.0,0.0,5.0
23-08 09:08:44,7.602,21.053,71.345,0.0,0.0,0.0,139493376.0,21188608.0,263155712.0,3590426624.0,2272.0,17108.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,12.0,0.0,1.0,0.0,186.0,18.0,12.0,0.0,0.0,43262.0,122416.0,6.0,0.0,13.0
23-08 09:08:45,1.676,25.140,73.184,0.0,0.0,0.0,139120640.0,21188608.0,263155712.0,3590799360.0,2272.0,17108.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43293.0,125373.0,4.0,0.0,5.0
23-08 09:08:46,1.770,19.174,79.056,0.0,0.0,0.0,139108352.0,21196800.0,263159808.0,3590799360.0,2272.0,17108.0,0.0,24576.0,0.0,4.0,1122.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43797.0,127156.0,4.0,0.0,5.0
23-08 09:08:47,1.786,18.452,79.762,0.0,0.0,0.0,138850304.0,21196800.0,263159808.0,3591057408.0,2272.0,17108.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43713.0,126921.0,4.0,0.0,5.0
23-08 09:08:48,2.542,21.751,75.706,0.0,0.0,0.0,139010048.0,21196800.0,263159808.0,3590897664.0,2272.0,17058.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43975.0,127484.0,4.0,0.0,5.0
23-08 09:08:49,1.130,26.554,72.316,0.0,0.0,0.0,139014144.0,21196800.0,263163904.0,3590889472.0,2272.0,17058.0,0.0,0.0,0.0,0.0,1314.0,20857.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,54201.0,138077.0,6.0,0.0,5.0
23-08 09:08:50,2.462,20.615,76.923,0.0,0.0,0.0,138756096.0,21196800.0,263163904.0,3591147520.0,2272.0,17058.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58765.0,142736.0,6.0,0.0,5.0
23-08 09:08:51,5.572,25.806,68.622,0.0,0.0,0.0,137048064.0,21204992.0,263163904.0,3592847360.0,2240.0,17057.0,0.0,24576.0,0.0,4.0,1182.0,19826.0,9.0,12.0,0.0,1.0,0.0,186.0,18.0,12.0,0.0,0.0,56588.0,139484.0,7.0,0.0,12.0
23-08 09:08:52,4.969,18.634,76.398,0.0,0.0,0.0,138870784.0,21204992.0,263172096.0,3591016448.0,2240.0,17059.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,52755.0,137558.0,5.0,0.0,5.0
23-08 09:08:53,1.667,18.667,79.667,0.0,0.0,0.0,139096064.0,21204992.0,263172096.0,3590791168.0,2240.0,17059.0,0.0,0.0,0.0,0.0,1417.0,18931.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,57408.0,140790.0,3.0,0.0,5.0
23-08 09:08:54,9.236,18.153,72.611,0.0,0.0,0.0,139104256.0,21204992.0,263172096.0,3590782976.0,2272.0,17056.0,0.0,0.0,0.0,0.0,1254.0,20923.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,54165.0,130667.0,5.0,0.0,13.0
23-08 09:08:55,2.744,18.293,78.963,0.0,0.0,0.0,138444800.0,21204992.0,263176192.0,3591438336.0,2272.0,17056.0,0.0,0.0,0.0,0.0,1380.0,17830.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,50785.0,135626.0,5.0,0.0,5.0
23-08 09:08:56,3.779,18.023,78.198,0.0,0.0,0.0,138338304.0,21213184.0,263180288.0,3591532544.0,2240.0,17056.0,0.0,24576.0,0.0,4.0,1357.0,19892.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,35351.0,116674.0,4.0,0.0,5.0
23-08 09:08:57,2.047,16.959,80.994,0.0,0.0,0.0,138305536.0,21213184.0,263180288.0,3591565312.0,2240.0,17056.0,0.0,0.0,0.0,0.0,1314.0,20857.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,36037.0,117623.0,3.0,0.0,5.0
23-08 09:08:58,2.959,17.751,79.290,0.0,0.0,0.0,138489856.0,21213184.0,263180288.0,3591380992.0,2240.0,17056.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43688.0,126145.0,1.0,0.0,5.0
23-08 09:08:59,2.083,19.643,78.274,0.0,0.0,0.0,138686464.0,21213184.0,263184384.0,3591180288.0,2208.0,17061.0,0.0,0.0,0.0,0.0,1502.0,21353.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43623.0,125954.0,5.0,0.0,8.0
23-08 09:09:00,1.760,19.355,78.886,0.0,0.0,0.0,138792960.0,21213184.0,263184384.0,3591073792.0,2208.0,17059.0,0.0,0.0,0.0,0.0,1421.0,19127.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43710.0,126233.0,3.0,0.0,5.0
23-08 09:09:01,1.187,20.178,78.635,0.0,0.0,0.0,138706944.0,21221376.0,263188480.0,3591147520.0,2208.0,17066.0,0.0,24576.0,0.0,4.0,1345.0,18896.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43376.0,125435.0,5.0,0.0,10.0
23-08 09:09:02,1.488,18.452,80.060,0.0,0.0,0.0,138563584.0,21221376.0,263192576.0,3591286784.0,2208.0,17063.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43948.0,126851.0,1.0,0.0,5.0
23-08 09:09:03,8.480,18.129,73.099,0.0,0.0,0.292,138289152.0,21221376.0,263192576.0,3591561216.0,2208.0,17060.0,0.0,0.0,0.0,0.0,1314.0,19892.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,37741.0,119062.0,2.0,0.0,8.0
23-08 09:09:04,7.165,16.511,76.324,0.0,0.0,0.0,139595776.0,21221376.0,263192576.0,3590254592.0,2240.0,17056.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,43965.0,122814.0,4.0,0.0,13.0
23-08 09:09:05,1.246,20.872,77.882,0.0,0.0,0.0,139444224.0,21221376.0,263196672.0,3590402048.0,2240.0,17056.0,0.0,0.0,0.0,0.0,1374.0,18837.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58818.0,143763.0,5.0,0.0,5.0
23-08 09:09:06,2.134,21.341,76.220,0.305,0.0,0.0,139317248.0,21229568.0,263196672.0,3590520832.0,2240.0,17056.0,0.0,24576.0,0.0,4.0,1188.0,19826.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58692.0,143484.0,5.0,0.0,5.0
23-08 09:09:07,3.188,24.348,72.464,0.0,0.0,0.0,139489280.0,21233664.0,263196672.0,3590344704.0,2240.0,17051.0,0.0,139264.0,0.0,8.0,1248.0,20857.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58779.0,143562.0,3.0,0.0,5.0
23-08 09:09:08,2.484,19.876,77.640,0.0,0.0,0.0,139436032.0,21233664.0,263200768.0,3590393856.0,2240.0,17051.0,0.0,0.0,0.0,0.0,1372.0,18963.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58717.0,143546.0,3.0,0.0,5.0
23-08 09:09:09,1.869,20.561,77.570,0.0,0.0,0.0,139145216.0,21233664.0,263200768.0,3590684672.0,2240.0,17051.0,0.0,0.0,0.0,0.0,1272.0,19916.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58705.0,143657.0,4.0,0.0,9.0
23-08 09:09:10,2.047,24.854,73.099,0.0,0.0,0.0,139173888.0,21233664.0,263204864.0,3590651904.0,2240.0,17046.0,0.0,0.0,0.0,0.0,1282.0,20010.0,9.0,12.0,0.0,1.0,0.0,185.0,18.0,12.0,0.0,0.0,58210.0,143500.0,2.0,0.0,5.0
23-08 09:09:11,3.354,21.341,75.305,0.0,0.0,0.0,139755520.0,21241856.0,263196672.0,3590070272.0,2240.0,17057.0,0.0,73728.0,0.0,4.0,6122.0,19623.0,9.0,14.0,0.0,1.0,0.0,187.0,20.0,12.0,0.0,0.0,55457.0,139662.0,5.0,0.0,10.0
23-08 09:09:12,16.061,17.879,66.061,0.0,0.0,0.0,139673600.0,21241856.0,263204864.0,3590144000.0,2208.0,17054.0,0.0,49152.0,0.0,12.0,2046.0,23614.0,9.0,12.0,0.0,2.0,0.0,185.0,18.0,12.0,0.0,0.0,43960.0,127716.0,6.0,0.0,10.0
23-08 09:09:13,9.275,22.029,68.696,0.0,0.0,0.0,145068032.0,21241856.0,263434240.0,3584520192.0,2240.0,17066.0,589824.0,0.0,16.0,0.0,1662.0,20036.0,9.0,12.0,0.0,2.0,0.0,186.0,18.0,12.0,0.0,0.0,43031.0,124949.0,1.0,0.0,8.0
23-08 09:09:14,16.427,24.207,58.790,0.576,0.0,0.0,147431424.0,21377024.0,264273920.0,3581181952.0,2272.0,17090.0,2146304.0,0.0,28.0,0.0,1188.0,18861.0,9.0,12.0,0.0,2.0,0.0,186.0,18.0,12.0,0.0,0.0,39847.0,117835.0,1.0,0.0,27.0
23-08 09:09:15,7.670,19.469,72.861,0.0,0.0,0.0,147509248.0,21377024.0,264740864.0,3580637184.0,2272.0,17092.0,581632.0,0.0,14.0,0.0,1428.0,37115.0,9.0,12.0,0.0,2.0,0.0,186.0,18.0,12.0,0.0,0.0,44283.0,129146.0,6.0,0.0,0.0
23-08 09:09:16,1.014,17.230,81.757,0.0,0.0,0.0,147509248.0,21377024.0,264740864.0,3580637184.0,2272.0,17092.0,0.0,0.0,0.0,0.0,1254.0,23981.0,9.0,12.0,0.0,2.0,0.0,186.0,18.0,12.0,0.0,0.0,57455.0,142811.0,3.0,0.0,5.0
23-08 09:09:17,1.246,17.757,80.997,0.0,0.0,0.0,143892480.0,21385216.0,264794112.0,3584192512.0,2272.0,17084.0,98304.0,49152.0,4.0,4.0,192.0,2062.0,9.0,12.0,0.0,2.0,0.0,185.0,18.0,12.0,0.0,0.0,43487.0,126769.0,4.0,0.0,9.0
23-08 09:09:18,1.928,22.039,76.033,0.0,0.0,0.0,143925248.0,21385216.0,264794112.0,3584159744.0,2272.0,17084.0,0.0,0.0,0.0,0.0,507.0,0.0,9.0,12.0,0.0,2.0,0.0,185.0,18.0,12.0,0.0,0.0,35590.0,119288.0,1.0,0.0,9.0
23-08 09:09:19,2.023,25.723,72.254,0.0,0.0,0.0,144216064.0,21385216.0,264794112.0,3583868928.0,2272.0,17079.0,0.0,0.0,0.0,0.0,623.0,132.0,9.0,12.0,0.0,2.0,0.0,185.0,18.0,12.0,0.0,0.0,58982.0,144061.0,2.0,0.0,9.0
23-08 09:09:20,2.186,27.049,70.765,0.0,0.0,0.0,144236544.0,21385216.0,264798208.0,3583844352.0,2304.0,17079.0,0.0,0.0,0.0,0.0,503.0,90.0,9.0,12.0,0.0,2.0,0.0,185.0,18.0,12.0,0.0,0.0,54224.0,134530.0,1.0,0.0,9.0
23-08 09:09:21,1.479,16.864,81.657,0.0,0.0,0.0,144195584.0,21385216.0,264798208.0,3583885312.0,2304.0,17079.0,0.0,0.0,0.0,0.0,687.0,270.0,9.0,12.0,0.0,2.0,0.0,185.0,18.0,12.0,0.0,0.0,45034.0,115510.0,4.0,0.0,13.0
23-08 09:09:22,15.200,12.0,72.533,0.267,0.0,0.0,135241728.0,21417984.0,264830976.0,3592773632.0,2176.0,17050.0,114688.0,122880.0,18.0,16.0,28707.0,7636.0,9.0,11.0,0.0,3.0,2.0,180.0,19.0,12.0,0.0,0.0,18950.0,41442.0,1.0,0.0,33.0
23-08 09:09:23,23.116,3.266,73.618,0.0,0.0,0.0,136916992.0,21417984.0,264835072.0,3591094272.0,2144.0,17051.0,0.0,0.0,0.0,0.0,495.0,456.0,9.0,11.0,0.0,3.0,2.0,180.0,19.0,12.0,0.0,0.0,446.0,487.0,0.0,0.0,16.0
23-08 09:09:24,7.653,6.122,86.224,0.0,0.0,0.0,137076736.0,21417984.0,264835072.0,3590934528.0,2240.0,17079.0,0.0,0.0,0.0,0.0,1159.0,2004.0,9.0,11.0,0.0,3.0,2.0,187.0,19.0,12.0,0.0,0.0,5817.0,13483.0,5.0,0.0,24.0
23-08 09:09:25,8.555,21.534,69.912,0.0,0.0,0.0,137564160.0,21417984.0,264843264.0,3590438912.0,2208.0,17069.0,0.0,0.0,0.0,0.0,4608.0,21806.0,9.0,12.0,0.0,3.0,2.0,187.0,20.0,12.0,0.0,0.0,56363.0,138790.0,2.0,0.0,8.0
23-08 09:09:26,1.869,17.134,80.997,0.0,0.0,0.0,137601024.0,21417984.0,264843264.0,3590402048.0,2144.0,17074.0,0.0,0.0,0.0,0.0,1326.0,18828.0,9.0,12.0,0.0,3.0,2.0,187.0,20.0,12.0,0.0,0.0,59874.0,146563.0,1.0,0.0,5.0
23-08 09:09:27,4.012,14.815,81.173,0.0,0.0,0.0,137596928.0,21426176.0,264847360.0,3590393856.0,2144.0,17074.0,0.0,139264.0,0.0,16.0,1809.0,19859.0,9.0,12.0,0.0,3.0,2.0,187.0,20.0,12.0,0.0,0.0,60049.0,147039.0,2.0,0.0,10.0
23-08 09:09:28,2.201,14.465,83.019,0.0,0.0,0.314,137580544.0,21426176.0,264847360.0,3590410240.0,2112.0,17074.0,0.0,0.0,0.0,0.0,1445.0,19949.0,9.0,12.0,0.0,3.0,2.0,187.0,20.0,12.0,0.0,0.0,60476.0,148408.0,4.0,0.0,13.0
23-08 09:09:29,1.216,14.286,84.498,0.0,0.0,0.0,137564160.0,21426176.0,264847360.0,3590426624.0,2048.0,17074.0,0.0,0.0,0.0,0.0,1452.0,20890.0,9.0,12.0,0.0,3.0,2.0,187.0,20.0,12.0,0.0,0.0,62244.0,152570.0,1.0,0.0,9.0
