"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sensor",,,,"User:","root"
"Cmdline:","dstat -t --cpu --mem --fs -d --disk-tps -n --tcp --socket -y -p -N eth0 --output 2022-08-29-08-20-00-log.csv 1 360",,,,"Date:","29 Aug 2022 08:20:00 CEST"

"system","total cpu usage",,,,,,"memory usage",,,,"filesystem",,"dsk/total",,"dsk/total",,"net/eth0",,"tcp sockets",,,,,"sockets",,,,,"system",,"procs",,
29-08 08:22:51,2.535,25.070,71.268,0.563,0.0,0.563,130326528.0,22511616.0,290709504.0,3570716672.0,2048.0,17939.0,0.0,155648.0,0.0,4.0,1338.0,18885.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,38382.0,119382.0,6.0,0.0,9.0
29-08 08:22:52,1.488,15.774,82.738,0.0,0.0,0.0,130174976.0,22511616.0,290709504.0,3570868224.0,2048.0,17939.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,32190.0,114147.0,5.0,0.0,5.0
29-08 08:22:53,1.780,19.288,78.635,0.0,0.0,0.297,130039808.0,22511616.0,290713600.0,3570999296.0,2048.0,17939.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,43528.0,127212.0,7.0,0.0,5.0
29-08 08:22:54,1.796,20.359,77.844,0.0,0.0,0.0,130179072.0,22511616.0,290713600.0,3570860032.0,2048.0,17939.0,0.0,0.0,0.0,0.0,1212.0,18885.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,42007.0,125783.0,5.0,0.0,9.0
29-08 08:22:55,1.977,24.576,73.446,0.0,0.0,0.0,130039808.0,22511616.0,290713600.0,3570999296.0,2048.0,17939.0,0.0,0.0,0.0,0.0,1182.0,19826.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,43000.0,125854.0,1.0,0.0,5.0
29-08 08:22:56,1.416,24.079,74.504,0.0,0.0,0.0,130310144.0,22519808.0,290717696.0,3570716672.0,2048.0,17940.0,0.0,81920.0,0.0,4.0,1254.0,19892.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,43976.0,129175.0,4.0,0.0,5.0
29-08 08:22:57,0.870,21.159,77.971,0.0,0.0,0.0,130277376.0,22519808.0,290717696.0,3570749440.0,2048.0,17939.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,43252.0,126492.0,6.0,0.0,0.0
29-08 08:22:58,2.508,17.868,79.624,0.0,0.0,0.0,130437120.0,22519808.0,290717696.0,3570589696.0,2080.0,17942.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,39179.0,122295.0,4.0,0.0,10.0
29-08 08:22:59,8.857,20.857,70.286,0.0,0.0,0.0,130433024.0,22519808.0,290721792.0,3570589696.0,2080.0,17956.0,0.0,8192.0,0.0,2.0,1116.0,18676.0,9.0,11.0,0.0,4.0,0.0,181.0,17.0,12.0,0.0,0.0,33910.0,111357.0,11.0,0.0,14.0
29-08 08:23:00,1.807,20.482,77.711,0.0,0.0,0.0,130265088.0,22519808.0,290721792.0,3570757632.0,2080.0,17939.0,0.0,0.0,0.0,0.0,1254.0,18980.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,44067.0,125084.0,2.0,0.0,6.0
29-08 08:23:01,1.340,27.346,71.046,0.268,0.0,0.0,130158592.0,22528000.0,290721792.0,3570855936.0,2080.0,17939.0,0.0,114688.0,0.0,4.0,1182.0,20249.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,42208.0,125926.0,5.0,0.0,5.0
29-08 08:23:02,3.179,26.301,70.520,0.0,0.0,0.0,129896448.0,22528000.0,290725888.0,3571113984.0,2080.0,17946.0,0.0,0.0,0.0,0.0,1442.0,19535.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,55090.0,139497.0,4.0,0.0,7.0
29-08 08:23:03,1.754,22.807,75.439,0.0,0.0,0.0,129511424.0,22528000.0,290725888.0,3571499008.0,2048.0,17939.0,0.0,0.0,0.0,0.0,1314.0,19224.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,48308.0,132535.0,3.0,0.0,6.0
29-08 08:23:04,2.762,24.309,72.928,0.0,0.0,0.0,129474560.0,22528000.0,290729984.0,3571531776.0,2048.0,17939.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,11.0,0.0,4.0,0.0,180.0,17.0,12.0,0.0,0.0,43768.0,127453.0,0.0,0.0,5.0
29-08 08:23:05,5.233,27.326,67.442,0.0,0.0,0.0,133128192.0,22528000.0,290738176.0,3567869952.0,2048.0,18091.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,43629.0,127221.0,4.0,0.0,7.0
29-08 08:23:06,1.127,22.254,76.620,0.0,0.0,0.0,133459968.0,22536192.0,290746368.0,3567521792.0,2048.0,18091.0,0.0,81920.0,0.0,4.0,1188.0,18795.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,35537.0,117634.0,2.0,0.0,5.0
29-08 08:23:07,2.360,19.764,77.876,0.0,0.0,0.0,133566464.0,22536192.0,290746368.0,3567415296.0,2080.0,18091.0,0.0,0.0,0.0,0.0,1415.0,20092.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,43524.0,126828.0,1.0,0.0,5.0
29-08 08:23:08,3.448,22.701,73.851,0.0,0.0,0.0,132943872.0,22536192.0,290746368.0,3568037888.0,2080.0,18094.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,37391.0,120191.0,0.0,0.0,10.0
29-08 08:23:09,9.538,20.520,69.942,0.0,0.0,0.0,133062656.0,22536192.0,290750464.0,3567915008.0,2112.0,18107.0,0.0,8192.0,0.0,2.0,1411.0,20958.0,9.0,11.0,0.0,2.0,0.0,181.0,17.0,12.0,0.0,0.0,33777.0,115091.0,10.0,0.0,14.0
29-08 08:23:10,1.592,17.197,81.210,0.0,0.0,0.0,132780032.0,22536192.0,290750464.0,3568197632.0,2112.0,18093.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,42583.0,124476.0,3.0,0.0,6.0
29-08 08:23:11,0.585,23.392,75.731,0.292,0.0,0.0,132771840.0,22544384.0,290750464.0,3568197632.0,2112.0,18093.0,0.0,114688.0,0.0,4.0,1182.0,18795.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,47401.0,131344.0,4.0,0.0,5.0
29-08 08:23:12,2.417,22.356,74.924,0.0,0.0,0.302,133058560.0,22544384.0,290754560.0,3567906816.0,2112.0,18093.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,56884.0,141597.0,5.0,0.0,5.0
29-08 08:23:13,1.603,18.590,79.808,0.0,0.0,0.0,133074944.0,22544384.0,290754560.0,3567890432.0,2112.0,18093.0,0.0,0.0,0.0,0.0,1314.0,20857.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,56406.0,140761.0,5.0,0.0,5.0
29-08 08:23:14,2.462,16.308,81.231,0.0,0.0,0.0,133058560.0,22544384.0,290754560.0,3567906816.0,2112.0,18093.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,43612.0,127565.0,3.0,0.0,5.0
29-08 08:23:15,1.600,27.733,70.667,0.0,0.0,0.0,133074944.0,22544384.0,290754560.0,3567890432.0,2112.0,18094.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,43793.0,127643.0,5.0,0.0,4.0
29-08 08:23:16,4.928,21.159,73.913,0.0,0.0,0.0,130318336.0,22552576.0,290758656.0,3570634752.0,2112.0,18071.0,0.0,172032.0,0.0,8.0,1212.0,18885.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,44045.0,126726.0,2.0,0.0,5.0
29-08 08:23:17,7.784,25.749,66.467,0.0,0.0,0.0,133046272.0,22552576.0,290758656.0,3567906816.0,2080.0,18092.0,0.0,0.0,0.0,0.0,1474.0,19045.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,41624.0,125216.0,3.0,0.0,7.0
29-08 08:23:18,4.225,25.352,70.423,0.0,0.0,0.0,133300224.0,22552576.0,290758656.0,3567652864.0,2048.0,18096.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,38023.0,120148.0,6.0,0.0,10.0
29-08 08:23:19,8.408,21.321,70.270,0.0,0.0,0.0,133263360.0,22552576.0,290762752.0,3567685632.0,2144.0,18106.0,0.0,8192.0,0.0,2.0,1314.0,19892.0,9.0,11.0,0.0,2.0,0.0,181.0,17.0,12.0,0.0,0.0,41931.0,124625.0,7.0,0.0,11.0
29-08 08:23:20,3.235,17.941,78.824,0.0,0.0,0.0,133005312.0,22552576.0,290762752.0,3567943680.0,2144.0,18093.0,0.0,0.0,0.0,0.0,1357.0,18861.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,30993.0,111702.0,3.0,0.0,9.0
29-08 08:23:21,0.867,21.387,77.746,0.0,0.0,0.0,133156864.0,22560768.0,290762752.0,3567783936.0,2144.0,18093.0,0.0,229376.0,0.0,24.0,1182.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,39621.0,122475.0,3.0,0.0,5.0
29-08 08:23:22,3.254,20.118,76.627,0.0,0.0,0.0,133124096.0,22560768.0,290762752.0,3567816704.0,2144.0,18096.0,0.0,0.0,0.0,0.0,1436.0,20000.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43324.0,126736.0,5.0,0.0,7.0
29-08 08:23:23,2.083,23.214,74.702,0.0,0.0,0.0,132898816.0,22560768.0,290762752.0,3568041984.0,2144.0,18094.0,0.0,0.0,0.0,0.0,1380.0,19224.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,52638.0,136532.0,4.0,0.0,6.0
29-08 08:23:24,1.852,21.605,76.543,0.0,0.0,0.0,132857856.0,22560768.0,290770944.0,3568074752.0,2144.0,18094.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57728.0,141653.0,5.0,0.0,5.0
29-08 08:23:25,2.446,21.713,75.841,0.0,0.0,0.0,132890624.0,22560768.0,290770944.0,3568041984.0,2144.0,18094.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57814.0,141872.0,6.0,0.0,5.0
29-08 08:23:26,2.367,21.893,75.444,0.296,0.0,0.0,132853760.0,22568960.0,290775040.0,3568066560.0,2144.0,18094.0,0.0,114688.0,0.0,4.0,1188.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,51186.0,135118.0,6.0,0.0,5.0
29-08 08:23:27,2.174,19.255,78.571,0.0,0.0,0.0,132882432.0,22568960.0,290779136.0,3568033792.0,2112.0,18094.0,0.0,0.0,0.0,0.0,1415.0,19061.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,53283.0,136993.0,5.0,0.0,5.0
29-08 08:23:28,12.166,27.003,60.831,0.0,0.0,0.0,132440064.0,22568960.0,290783232.0,3568472064.0,2016.0,18081.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,52363.0,134800.0,6.0,0.0,12.0
29-08 08:23:29,8.960,19.075,71.965,0.0,0.0,0.0,133201920.0,22568960.0,290783232.0,3567710208.0,2016.0,18090.0,0.0,8192.0,0.0,2.0,1147.0,14772.0,9.0,11.0,0.0,1.0,0.0,181.0,17.0,12.0,0.0,0.0,43744.0,120242.0,13.0,0.0,12.0
29-08 08:23:30,1.205,16.566,82.229,0.0,0.0,0.0,133242880.0,22568960.0,290783232.0,3567669248.0,1984.0,18083.0,0.0,0.0,0.0,0.0,1518.0,23950.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,42361.0,125207.0,5.0,0.0,3.0
29-08 08:23:31,2.353,14.118,83.529,0.0,0.0,0.0,133263360.0,22577152.0,290787328.0,3567636480.0,1888.0,18083.0,0.0,114688.0,0.0,4.0,1248.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,45842.0,132513.0,6.0,0.0,5.0
29-08 08:23:32,2.507,15.042,82.173,0.0,0.0,0.279,133005312.0,22577152.0,290787328.0,3567894528.0,1856.0,18083.0,0.0,0.0,0.0,0.0,1182.0,20291.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,47314.0,136487.0,4.0,0.0,5.0
29-08 08:23:33,3.073,14.246,82.682,0.0,0.0,0.0,132939776.0,22577152.0,290787328.0,3567960064.0,1824.0,18083.0,0.0,0.0,0.0,0.0,1314.0,19403.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,47584.0,137099.0,4.0,0.0,5.0
29-08 08:23:34,3.216,13.743,83.041,0.0,0.0,0.0,132284416.0,22577152.0,290791424.0,3568611328.0,1760.0,18109.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,47136.0,135747.0,7.0,0.0,14.0
29-08 08:23:35,2.976,19.940,77.083,0.0,0.0,0.0,132136960.0,22577152.0,290791424.0,3568758784.0,1760.0,18079.0,0.0,8192.0,0.0,2.0,1346.0,19990.0,9.0,11.0,0.0,1.0,0.0,181.0,17.0,13.0,0.0,0.0,57200.0,146294.0,2.0,0.0,16.0
29-08 08:23:36,2.360,17.404,79.941,0.295,0.0,0.0,132153344.0,22585344.0,290791424.0,3568734208.0,1760.0,18078.0,0.0,122880.0,0.0,4.0,1322.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,61840.0,152183.0,2.0,0.0,5.0
29-08 08:23:37,3.313,17.169,79.518,0.0,0.0,0.0,132472832.0,22585344.0,290791424.0,3568414720.0,1728.0,18069.0,0.0,0.0,0.0,0.0,3105.0,21882.0,9.0,11.0,0.0,1.0,1.0,181.0,18.0,12.0,0.0,0.0,60846.0,149374.0,2.0,0.0,6.0
29-08 08:23:38,5.247,28.704,66.049,0.0,0.0,0.0,133255168.0,22585344.0,290795520.0,3567628288.0,2080.0,18094.0,0.0,0.0,0.0,0.0,1418.0,19990.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,57339.0,141663.0,2.0,0.0,13.0
29-08 08:23:39,8.671,23.121,68.208,0.0,0.0,0.0,133079040.0,22585344.0,290795520.0,3567804416.0,2112.0,18105.0,0.0,8192.0,0.0,2.0,1314.0,20923.0,9.0,11.0,0.0,2.0,0.0,181.0,17.0,12.0,0.0,0.0,40145.0,122758.0,9.0,0.0,14.0
29-08 08:23:40,10.324,26.844,62.832,0.0,0.0,0.0,133513216.0,22585344.0,290795520.0,3567370240.0,2080.0,18090.0,0.0,0.0,0.0,0.0,1122.0,16733.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,35880.0,115543.0,0.0,0.0,8.0
29-08 08:23:41,1.765,18.529,79.412,0.294,0.0,0.0,133943296.0,22593536.0,290799616.0,3566927872.0,2080.0,18090.0,0.0,122880.0,0.0,4.0,1248.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,36223.0,118965.0,4.0,0.0,5.0
29-08 08:23:42,1.511,19.940,78.550,0.0,0.0,0.0,133976064.0,22593536.0,290799616.0,3566895104.0,2080.0,18095.0,0.0,0.0,0.0,0.0,1370.0,18903.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43508.0,126318.0,6.0,0.0,7.0
29-08 08:23:43,3.448,22.257,74.295,0.0,0.0,0.0,134004736.0,22593536.0,290803712.0,3566862336.0,2080.0,18093.0,0.0,0.0,0.0,0.0,1470.0,20411.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57066.0,139840.0,5.0,0.0,10.0
29-08 08:23:44,1.905,19.365,78.730,0.0,0.0,0.0,133713920.0,22593536.0,290803712.0,3567153152.0,2080.0,18093.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57970.0,142216.0,6.0,0.0,5.0
29-08 08:23:45,2.711,24.096,73.193,0.0,0.0,0.0,133713920.0,22593536.0,290803712.0,3567153152.0,2080.0,18093.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57647.0,141527.0,5.0,0.0,9.0
29-08 08:23:46,0.923,22.769,76.308,0.0,0.0,0.0,133701632.0,22601728.0,290807808.0,3567153152.0,2080.0,18093.0,0.0,81920.0,0.0,4.0,1254.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57805.0,141899.0,5.0,0.0,5.0
29-08 08:23:47,2.830,21.069,76.101,0.0,0.0,0.0,133718016.0,22601728.0,290807808.0,3567136768.0,2080.0,18093.0,0.0,0.0,0.0,0.0,1505.0,19151.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57556.0,141339.0,5.0,0.0,9.0
29-08 08:23:48,2.160,23.148,74.691,0.0,0.0,0.0,133423104.0,22601728.0,290807808.0,3567431680.0,2112.0,18115.0,0.0,0.0,0.0,0.0,1278.0,20947.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57851.0,141997.0,4.0,0.0,11.0
29-08 08:23:49,9.038,25.656,65.306,0.0,0.0,0.0,133419008.0,22601728.0,290811904.0,3567431680.0,2112.0,18107.0,0.0,8192.0,0.0,2.0,1279.0,18896.0,9.0,11.0,0.0,1.0,0.0,181.0,17.0,12.0,0.0,0.0,43195.0,125850.0,9.0,0.0,9.0
29-08 08:23:50,3.385,22.769,73.538,0.0,0.0,0.308,133050368.0,22601728.0,290816000.0,3567796224.0,2112.0,18094.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,55243.0,136839.0,3.0,0.0,9.0
29-08 08:23:51,6.135,22.393,71.166,0.307,0.0,0.0,131244032.0,22609920.0,290807808.0,3569602560.0,2080.0,18071.0,0.0,229376.0,0.0,14.0,1182.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57534.0,140475.0,6.0,0.0,5.0
29-08 08:23:52,6.886,28.443,64.671,0.0,0.0,0.0,133844992.0,22609920.0,290820096.0,3566989312.0,2080.0,18092.0,0.0,0.0,0.0,0.0,1302.0,18975.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,44152.0,127820.0,5.0,0.0,15.0
29-08 08:23:53,1.780,23.442,74.777,0.0,0.0,0.0,134066176.0,22609920.0,290824192.0,3566764032.0,2112.0,18092.0,0.0,0.0,0.0,0.0,1272.0,18885.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,39502.0,121504.0,5.0,0.0,9.0
29-08 08:23:54,1.149,22.701,76.149,0.0,0.0,0.0,134090752.0,22609920.0,290824192.0,3566739456.0,2144.0,18092.0,0.0,0.0,0.0,0.0,1278.0,19916.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,32898.0,115075.0,2.0,0.0,9.0
29-08 08:23:55,2.786,10.217,86.997,0.0,0.0,0.0,134033408.0,22609920.0,290824192.0,3566796800.0,2112.0,18092.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,28991.0,111187.0,4.0,0.0,5.0
29-08 08:23:56,1.813,15.710,82.175,0.302,0.0,0.0,134041600.0,22618112.0,290824192.0,3566780416.0,2112.0,18092.0,0.0,114688.0,0.0,4.0,1291.0,19892.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,36578.0,118878.0,5.0,0.0,5.0
29-08 08:23:57,3.021,16.918,79.456,0.302,0.0,0.302,133763072.0,22618112.0,290828288.0,3567054848.0,2112.0,18092.0,0.0,131072.0,0.0,24.0,1314.0,19892.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43253.0,126419.0,6.0,0.0,5.0
29-08 08:23:58,3.274,20.536,76.190,0.0,0.0,0.0,133730304.0,22618112.0,290828288.0,3567087616.0,2112.0,18092.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,50234.0,133651.0,4.0,0.0,5.0
29-08 08:23:59,9.357,30.409,60.234,0.0,0.0,0.0,134004736.0,22618112.0,290828288.0,3566813184.0,2080.0,18107.0,0.0,8192.0,0.0,2.0,1074.0,14761.0,9.0,11.0,0.0,1.0,0.0,181.0,17.0,12.0,0.0,0.0,47968.0,125203.0,5.0,0.0,20.0
29-08 08:24:00,3.631,27.374,68.436,0.0,0.0,0.559,133869568.0,22618112.0,290828288.0,3566948352.0,2080.0,18093.0,0.0,0.0,0.0,0.0,1674.0,25071.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,44569.0,126995.0,5.0,0.0,13.0
29-08 08:24:01,3.175,20.317,76.508,0.0,0.0,0.0,133750784.0,22626304.0,290832384.0,3567054848.0,2080.0,18093.0,0.0,155648.0,0.0,4.0,1248.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57506.0,141987.0,3.0,0.0,5.0
29-08 08:24:02,1.905,23.810,74.286,0.0,0.0,0.0,133713920.0,22626304.0,290836480.0,3567087616.0,2112.0,18093.0,0.0,0.0,0.0,0.0,1304.0,19934.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,56746.0,139709.0,3.0,0.0,5.0
29-08 08:24:03,12.389,28.024,59.587,0.0,0.0,0.0,133746688.0,22626304.0,290828288.0,3567063040.0,2080.0,18088.0,0.0,0.0,0.0,0.0,1380.0,19291.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,51769.0,134729.0,7.0,0.0,10.0
29-08 08:24:04,3.509,19.298,77.193,0.0,0.0,0.0,133877760.0,22626304.0,290836480.0,3566923776.0,2080.0,18092.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,41183.0,124556.0,3.0,0.0,5.0
29-08 08:24:05,2.280,18.567,79.153,0.0,0.0,0.0,133738496.0,22626304.0,290840576.0,3567058944.0,2112.0,18092.0,0.0,0.0,0.0,0.0,1314.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,56296.0,140138.0,2.0,0.0,5.0
29-08 08:24:06,1.923,19.872,77.885,0.321,0.0,0.0,133681152.0,22634496.0,290840576.0,3567108096.0,2112.0,18093.0,0.0,81920.0,0.0,4.0,1122.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57706.0,141616.0,3.0,0.0,4.0
29-08 08:24:07,2.848,19.304,77.848,0.0,0.0,0.0,133476352.0,22634496.0,290840576.0,3567312896.0,2112.0,18092.0,0.0,0.0,0.0,0.0,1349.0,20092.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,55986.0,140791.0,2.0,0.0,1.0
29-08 08:24:08,2.388,25.970,71.343,0.0,0.0,0.299,133697536.0,22634496.0,290844672.0,3567087616.0,2112.0,18092.0,0.0,0.0,0.0,0.0,1254.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,56871.0,141119.0,4.0,0.0,5.0
29-08 08:24:09,9.329,30.029,60.641,0.0,0.0,0.0,134098944.0,22634496.0,290844672.0,3566686208.0,2112.0,18108.0,0.0,8192.0,0.0,2.0,1279.0,18896.0,9.0,11.0,0.0,1.0,0.0,181.0,17.0,12.0,0.0,0.0,49257.0,126839.0,5.0,0.0,16.0
29-08 08:24:10,3.738,22.741,73.520,0.0,0.0,0.0,133582848.0,22634496.0,290844672.0,3567202304.0,2080.0,18093.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,55261.0,138396.0,3.0,0.0,9.0
29-08 08:24:11,2.059,21.176,76.471,0.0,0.0,0.294,133574656.0,22642688.0,290844672.0,3567202304.0,2080.0,18093.0,0.0,114688.0,0.0,4.0,1351.0,19892.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,47448.0,131182.0,3.0,0.0,5.0
29-08 08:24:12,2.011,22.414,75.575,0.0,0.0,0.0,133476352.0,22642688.0,290848768.0,3567296512.0,2080.0,18093.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43678.0,127276.0,3.0,0.0,5.0
29-08 08:24:13,2.432,17.325,80.243,0.0,0.0,0.0,133439488.0,22642688.0,290852864.0,3567329280.0,2080.0,18093.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43729.0,127393.0,6.0,0.0,5.0
29-08 08:24:14,2.624,20.408,76.968,0.0,0.0,0.0,133320704.0,22642688.0,290852864.0,3567448064.0,2112.0,18093.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43666.0,127623.0,1.0,0.0,5.0
29-08 08:24:15,9.169,30.372,60.172,0.0,0.0,0.287,133615616.0,22642688.0,290848768.0,3567157248.0,2080.0,18092.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,46920.0,129982.0,6.0,0.0,7.0
29-08 08:24:16,1.488,19.048,79.167,0.298,0.0,0.0,133566464.0,22650880.0,290856960.0,3567190016.0,2080.0,18092.0,0.0,81920.0,0.0,4.0,1460.0,18927.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,40257.0,124028.0,7.0,0.0,5.0
29-08 08:24:17,2.346,21.994,75.660,0.0,0.0,0.0,133808128.0,22650880.0,290861056.0,3566944256.0,2112.0,18092.0,0.0,0.0,0.0,0.0,1474.0,20076.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,48870.0,132814.0,4.0,0.0,5.0
